RIC NAME,GMT DATE, GMT TIME ,Asia/Shanghai DATE ,Asia/Shanghai TIME ,ASK,BID
AMCCSRMB01YA5Q03L,31-May-2010,07:06:53,31-May-2010,15:06:53,-0.35,-0.45
AMCCSRMB01YA5Q03L,31-May-2010,07:06:55,31-May-2010,15:06:55,-0.3,-0.45
AMCCSRMB01YA5Q03L,01-Jun-2010,09:52:31,01-Jun-2010,17:52:31,-0.3,-0.3
AMCCSRMB01YA5Q03L,01-Jun-2010,09:52:33,01-Jun-2010,17:52:33,-0.2,-0.3
AMCCSRMB01YA5Q03L,02-Jun-2010,06:19:09,02-Jun-2010,14:19:09,-0.2,-0.17
AMCCSRMB01YA5Q03L,02-Jun-2010,06:19:11,02-Jun-2010,14:19:11,0.0,-0.17
AMCCSRMB01YA5Q03L,02-Jun-2010,06:23:20,02-Jun-2010,14:23:20,-0.02,-0.17
AMCCSRMB01YA5Q03L,02-Jun-2010,07:22:36,02-Jun-2010,15:22:36,-0.02,-0.2
AMCCSRMB01YA5Q03L,06-Jun-2010,23:12:15,07-Jun-2010,07:12:15,-0.02,-0.2
AMCCSRMB01YA5Q03L,07-Jun-2010,07:31:06,07-Jun-2010,15:31:06,-0.02,-0.05
AMCCSRMB01YA5Q03L,07-Jun-2010,07:31:09,07-Jun-2010,15:31:09,0.1,-0.05
AMCCSRMB01YA5Q03L,10-Jun-2010,06:58:28,10-Jun-2010,14:58:28,0.1,-0.12
AMCCSRMB01YA5Q03L,10-Jun-2010,07:39:15,10-Jun-2010,15:39:15,0.1,-0.08
AMCCSRMB01YA5Q03L,13-Jun-2010,17:36:45,14-Jun-2010,01:36:45,0.1,-0.08
AMCCSRMB01YA5Q03L,13-Jun-2010,18:32:23,14-Jun-2010,02:32:23,0.1,-0.08
AMCCSRMB01YA5Q03L,17-Jun-2010,06:42:27,17-Jun-2010,14:42:27,0.1,-0.05
AMCCSRMB01YA5Q03L,17-Jun-2010,06:42:32,17-Jun-2010,14:42:32,0.2,-0.05
AMCCSRMB01YA5Q03L,20-Jun-2010,17:36:20,21-Jun-2010,01:36:20,0.2,-0.05
AMCCSRMB01YA5Q03L,23-Jun-2010,03:22:06,23-Jun-2010,11:22:06,0.2,-1.05
AMCCSRMB01YA5Q03L,23-Jun-2010,03:22:12,23-Jun-2010,11:22:12,-1.65,-1.05
AMCCSRMB01YA5Q03L,23-Jun-2010,03:22:17,23-Jun-2010,11:22:17,-0.65,-1.05
AMCCSRMB01YA5Q03L,24-Jun-2010,02:28:57,24-Jun-2010,10:28:57,-0.65,-0.88
AMCCSRMB01YA5Q03L,24-Jun-2010,02:29:01,24-Jun-2010,10:29:01,-0.75,-0.88
AMCCSRMB01YA5Q03L,24-Jun-2010,02:39:52,24-Jun-2010,10:39:52,-0.7,-0.88
AMCCSRMB01YA5Q03L,24-Jun-2010,02:42:42,24-Jun-2010,10:42:42,-0.75,-0.88
AMCCSRMB01YA5Q03L,24-Jun-2010,02:45:52,24-Jun-2010,10:45:52,-0.75,-0.85
AMCCSRMB01YA5Q03L,24-Jun-2010,07:19:34,24-Jun-2010,15:19:34,-0.75,-0.9
AMCCSRMB01YA5Q03L,24-Jun-2010,07:19:36,24-Jun-2010,15:19:36,-0.6,-0.9
AMCCSRMB01YA5Q03L,24-Jun-2010,09:18:28,24-Jun-2010,17:18:28,-0.6,-0.88
AMCCSRMB01YA5Q03L,24-Jun-2010,09:18:30,24-Jun-2010,17:18:30,-0.78,-0.88
AMCCSRMB01YA5Q03L,25-Jun-2010,06:53:36,25-Jun-2010,14:53:36,-0.78,-0.8
AMCCSRMB01YA5Q03L,25-Jun-2010,06:53:39,25-Jun-2010,14:53:39,-0.6,-0.8
AMCCSRMB01YA5Q03L,25-Jun-2010,06:55:36,25-Jun-2010,14:55:36,-0.6,-0.98
AMCCSRMB01YA5Q03L,25-Jun-2010,06:55:39,25-Jun-2010,14:55:39,-0.68,-0.98
AMCCSRMB01YA5Q03L,25-Jun-2010,07:04:36,25-Jun-2010,15:04:36,-0.68,-0.8
AMCCSRMB01YA5Q03L,25-Jun-2010,07:04:38,25-Jun-2010,15:04:38,-0.6,-0.8
AMCCSRMB01YA5Q03L,25-Jun-2010,07:10:01,25-Jun-2010,15:10:01,-0.7,-0.8
AMCCSRMB01YA5Q03L,25-Jun-2010,07:16:28,25-Jun-2010,15:16:28,-0.75,-0.8
AMCCSRMB01YA5Q03L,25-Jun-2010,07:16:32,25-Jun-2010,15:16:32,-0.75,-0.9
AMCCSRMB01YA5Q03L,27-Jun-2010,17:35:59,28-Jun-2010,01:35:59,-0.75,-0.9
AMCCSRMB01YA5Q03L,27-Jun-2010,18:35:11,28-Jun-2010,02:35:11,-0.75,-0.9
AMCCSRMB01YA5Q03L,28-Jun-2010,06:03:50,28-Jun-2010,14:03:50,-0.75,-0.1
AMCCSRMB01YA5Q03L,28-Jun-2010,06:03:50,28-Jun-2010,14:03:50,-0.75,-0.1
AMCCSRMB01YA5Q03L,28-Jun-2010,06:04:00,28-Jun-2010,14:04:00,-0.78,-0.1
AMCCSRMB01YA5Q03L,28-Jun-2010,06:04:00,28-Jun-2010,14:04:00,-0.78,-0.1
AMCCSRMB01YA5Q03L,28-Jun-2010,06:04:40,28-Jun-2010,14:04:40,-0.78,-1.0
AMCCSRMB01YA5Q03L,28-Jun-2010,06:04:40,28-Jun-2010,14:04:40,-0.78,-1.0
AMCCSRMB01YA5Q03L,29-Jun-2010,06:18:30,29-Jun-2010,14:18:30,-0.78,-1.0
AMCCSRMB01YA5Q03L,29-Jun-2010,08:06:30,29-Jun-2010,16:06:30,-0.78,-1.0
AMCCSRMB01YA5Q03L,01-Jul-2010,03:09:10,01-Jul-2010,11:09:10,-0.78,-0.68
AMCCSRMB01YA5Q03L,01-Jul-2010,03:09:12,01-Jul-2010,11:09:12,-0.5,-0.68
AMCCSRMB01YA5Q03L,04-Jul-2010,17:34:26,05-Jul-2010,01:34:26,-0.5,-0.68
AMCCSRMB01YA5Q03L,09-Jul-2010,08:18:01,09-Jul-2010,16:18:01,-0.5,-0.7
AMCCSRMB01YA5Q03L,09-Jul-2010,08:18:11,09-Jul-2010,16:18:11,-0.7,-0.7
AMCCSRMB01YA5Q03L,09-Jul-2010,08:18:14,09-Jul-2010,16:18:14,-0.7,-0.8
AMCCSRMB01YA5Q03L,09-Jul-2010,08:40:11,09-Jul-2010,16:40:11,-0.7,-0.79
AMCCSRMB01YA5Q03L,09-Jul-2010,08:40:14,09-Jul-2010,16:40:14,-0.71,-0.79
AMCCSRMB01YA5Q03L,09-Jul-2010,08:41:23,09-Jul-2010,16:41:23,-0.71,-0.78
AMCCSRMB01YA5Q03L,09-Jul-2010,08:41:26,09-Jul-2010,16:41:26,-0.72,-0.78
AMCCSRMB01YA5Q03L,11-Jul-2010,17:36:46,12-Jul-2010,01:36:46,-0.72,-0.78
AMCCSRMB01YA5Q03L,13-Jul-2010,02:06:19,13-Jul-2010,10:06:19,-0.72,-0.73
AMCCSRMB01YA5Q03L,13-Jul-2010,02:06:20,13-Jul-2010,10:06:20,-0.55,-0.73
AMCCSRMB01YA5Q03L,14-Jul-2010,06:44:23,14-Jul-2010,14:44:23,-0.55,-0.7
AMCCSRMB01YA5Q03L,16-Jul-2010,07:34:20,16-Jul-2010,15:34:20,-0.55,-0.63
AMCCSRMB01YA5Q03L,16-Jul-2010,07:34:21,16-Jul-2010,15:34:21,-0.5,-0.63
AMCCSRMB01YA5Q03L,16-Jul-2010,07:38:14,16-Jul-2010,15:38:14,-0.45,-0.63
AMCCSRMB01YA5Q03L,18-Jul-2010,17:35:48,19-Jul-2010,01:35:48,-0.45,-0.63
AMCCSRMB01YA5Q03L,18-Jul-2010,17:40:25,19-Jul-2010,01:40:25,-0.45,-0.63
AMCCSRMB01YA5Q03L,19-Jul-2010,03:11:54,19-Jul-2010,11:11:54,-0.45,-0.62
AMCCSRMB01YA5Q03L,20-Jul-2010,02:14:43,20-Jul-2010,10:14:43,-0.45,-0.44
AMCCSRMB01YA5Q03L,20-Jul-2010,02:14:47,20-Jul-2010,10:14:47,-0.32,-0.44
AMCCSRMB01YA5Q03L,22-Jul-2010,03:36:25,22-Jul-2010,11:36:25,-0.32,-0.42
AMCCSRMB01YA5Q03L,22-Jul-2010,03:36:28,22-Jul-2010,11:36:28,-0.25,-0.42
AMCCSRMB01YA5Q03L,25-Jul-2010,17:49:39,26-Jul-2010,01:49:39,-0.25,-0.42
AMCCSRMB01YA5Q03L,26-Jul-2010,21:16:27,27-Jul-2010,05:16:27,-0.25,-0.42
AMCCSRMB01YA5Q03L,27-Jul-2010,09:22:29,27-Jul-2010,17:22:29,-0.25,-0.42
AMCCSRMB01YA5Q03L,29-Jul-2010,07:46:05,29-Jul-2010,15:46:05,-0.25,-0.45
AMCCSRMB01YA5Q03L,29-Jul-2010,07:46:05,29-Jul-2010,15:46:05,-0.25,-0.45
AMCCSRMB01YA5Q03L,01-Aug-2010,17:49:35,02-Aug-2010,01:49:35,-0.25,-0.45
AMCCSRMB01YA5Q03L,01-Aug-2010,19:04:03,02-Aug-2010,03:04:03,-0.25,-0.45
AMCCSRMB01YA5Q03L,05-Aug-2010,01:48:28,05-Aug-2010,09:48:28,-0.25,-0.27
AMCCSRMB01YA5Q03L,05-Aug-2010,01:48:31,05-Aug-2010,09:48:31,-0.03,-0.27
AMCCSRMB01YA5Q03L,08-Aug-2010,17:49:23,09-Aug-2010,01:49:23,-0.03,-0.27
AMCCSRMB01YA5Q03L,15-Aug-2010,17:48:21,16-Aug-2010,01:48:21,-0.03,-0.27
AMCCSRMB01YA5Q03L,15-Aug-2010,18:40:59,16-Aug-2010,02:40:59,-0.03,-0.27
AMCCSRMB01YA5Q03L,22-Aug-2010,17:49:01,23-Aug-2010,01:49:01,-0.03,-0.27
AMCCSRMB01YA5Q03L,22-Aug-2010,18:38:53,23-Aug-2010,02:38:53,-0.03,-0.27
AMCCSRMB01YA5Q03L,26-Aug-2010,06:29:31,26-Aug-2010,14:29:31,-0.03,-0.5
AMCCSRMB01YA5Q03L,26-Aug-2010,06:29:31,26-Aug-2010,14:29:31,-0.3,-0.5
AMCCSRMB01YA5Q03L,26-Aug-2010,06:43:07,26-Aug-2010,14:43:07,-0.36,-0.5
AMCCSRMB01YA5Q03L,26-Aug-2010,06:45:40,26-Aug-2010,14:45:40,-0.36,-0.46
AMCCSRMB01YA5Q03L,26-Aug-2010,06:45:41,26-Aug-2010,14:45:41,-0.35,-0.46
AMCCSRMB01YA5Q03L,29-Aug-2010,17:55:33,30-Aug-2010,01:55:33,-0.35,-0.46
AMCCSRMB01YA5Q03L,01-Sep-2010,01:51:06,01-Sep-2010,09:51:06,-0.35,-0.25
AMCCSRMB01YA5Q03L,01-Sep-2010,01:51:08,01-Sep-2010,09:51:08,-0.4,-0.25
AMCCSRMB01YA5Q03L,01-Sep-2010,03:15:35,01-Sep-2010,11:15:35,-0.4,-0.4
AMCCSRMB01YA5Q03L,01-Sep-2010,03:15:37,01-Sep-2010,11:15:37,-0.25,-0.4
AMCCSRMB01YA5Q03L,05-Sep-2010,17:55:40,06-Sep-2010,01:55:40,-0.25,-0.4
AMCCSRMB01YA5Q03L,05-Sep-2010,18:42:25,06-Sep-2010,02:42:25,-0.25,-0.4
AMCCSRMB01YA5Q03L,08-Sep-2010,06:38:03,08-Sep-2010,14:38:03,-0.25,-0.3
AMCCSRMB01YA5Q03L,08-Sep-2010,06:38:05,08-Sep-2010,14:38:05,-0.1,-0.3
AMCCSRMB01YA5Q03L,08-Sep-2010,06:38:32,08-Sep-2010,14:38:32,-0.1,-0.1
AMCCSRMB01YA5Q03L,08-Sep-2010,06:38:35,08-Sep-2010,14:38:35,-0.3,-0.1
AMCCSRMB01YA5Q03L,08-Sep-2010,06:39:13,08-Sep-2010,14:39:13,-0.3,-0.3
AMCCSRMB01YA5Q03L,08-Sep-2010,06:39:14,08-Sep-2010,14:39:14,-0.1,-0.3
AMCCSRMB01YA5Q03L,08-Sep-2010,06:40:49,08-Sep-2010,14:40:49,-0.15,-0.3
AMCCSRMB01YA5Q03L,12-Sep-2010,17:53:51,13-Sep-2010,01:53:51,-0.15,-0.3
AMCCSRMB01YA5Q03L,16-Sep-2010,07:11:53,16-Sep-2010,15:11:53,-0.15,-0.15
AMCCSRMB01YA5Q03L,16-Sep-2010,07:11:56,16-Sep-2010,15:11:56,0.15,-0.15
AMCCSRMB01YA5Q03L,19-Sep-2010,17:52:32,20-Sep-2010,01:52:32,0.15,-0.15
AMCCSRMB01YA5Q03L,26-Sep-2010,17:53:19,27-Sep-2010,01:53:19,0.15,-0.15
AMCCSRMB01YA5Q03L,06-Oct-2010,08:52:24,06-Oct-2010,16:52:24,0.15,-0.15
AMCCSRMB01YA5Q03L,08-Oct-2010,00:15:33,08-Oct-2010,08:15:33,0.15,-0.15
AMCCSRMB01YA5Q03L,08-Oct-2010,04:54:15,08-Oct-2010,12:54:15,0.15,-0.15
AMCCSRMB01YA5Q03L,08-Oct-2010,10:26:31,08-Oct-2010,18:26:31,0.15,-0.15
AMCCSRMB01YA5Q03L,10-Oct-2010,23:34:21,11-Oct-2010,07:34:21,-1.45,-1.65
AMCCSRMB01YA5Q03L,11-Oct-2010,09:26:01,11-Oct-2010,17:26:01,-1.45,-1.55
AMCCSRMB01YA5Q03L,11-Oct-2010,09:26:04,11-Oct-2010,17:26:04,0.0,-1.55
AMCCSRMB01YA5Q03L,13-Oct-2010,02:55:45,13-Oct-2010,10:55:45,0.0,-1.55
AMCCSRMB01YA5Q03L,13-Oct-2010,09:30:01,13-Oct-2010,17:30:01,0.0,-1.55
AMCCSRMB01YA5Q03L,13-Oct-2010,17:28:26,14-Oct-2010,01:28:26,0.0,-1.55
AMCCSRMB01YA5Q03L,14-Oct-2010,18:00:54,15-Oct-2010,02:00:54,0.0,-1.55
AMCCSRMB01YA5Q03L,20-Oct-2010,01:09:11,20-Oct-2010,09:09:11,0.0,-1.55
AMCCSRMB01YA5Q03L,21-Oct-2010,09:13:23,21-Oct-2010,17:13:23,0.0,-1.55
AMCCSRMB01YA5Q03L,21-Oct-2010,18:00:45,22-Oct-2010,02:00:45,0.0,-1.55
AMCCSRMB01YA5Q03L,22-Oct-2010,05:29:02,22-Oct-2010,13:29:02,0.0,-1.55
AMCCSRMB01YA5Q03L,25-Oct-2010,07:15:11,25-Oct-2010,15:15:11,-1.4,-1.75
AMCCSRMB01YA5Q03L,25-Oct-2010,07:15:16,25-Oct-2010,15:15:16,-1.55,-1.75
AMCCSRMB01YA5Q03L,28-Oct-2010,08:21:37,28-Oct-2010,16:21:37,-1.55,-1.75
AMCCSRMB01YA5Q03L,29-Oct-2010,02:42:44,29-Oct-2010,10:42:44,-1.55,-1.9
AMCCSRMB01YA5Q03L,29-Oct-2010,02:42:45,29-Oct-2010,10:42:45,-1.6,-1.9
AMCCSRMB01YA5Q03L,29-Oct-2010,07:09:26,29-Oct-2010,15:09:26,-1.6,-1.9
AMCCSRMB01YA5Q03L,03-Nov-2010,01:19:09,03-Nov-2010,09:19:09,-1.6,-1.9
AMCCSRMB01YA5Q03L,03-Nov-2010,01:24:01,03-Nov-2010,09:24:01,-1.6,-1.9
AMCCSRMB01YA5Q03L,03-Nov-2010,01:32:24,03-Nov-2010,09:32:24,-1.6,-1.9
AMCCSRMB01YA5Q03L,03-Nov-2010,01:44:21,03-Nov-2010,09:44:21,-1.6,-1.9
AMCCSRMB01YA5Q03L,03-Nov-2010,01:54:13,03-Nov-2010,09:54:13,-1.6,-1.9
AMCCSRMB01YA5Q03L,03-Nov-2010,01:56:41,03-Nov-2010,09:56:41,-1.6,-1.9
AMCCSRMB01YA5Q03L,03-Nov-2010,01:58:32,03-Nov-2010,09:58:32,-1.6,-1.9
AMCCSRMB01YA5Q03L,03-Nov-2010,05:07:00,03-Nov-2010,13:07:00,-1.6,-1.9
AMCCSRMB01YA5Q03L,04-Nov-2010,02:41:46,04-Nov-2010,10:41:46,-1.6,-1.9
AMCCSRMB01YA5Q03L,04-Nov-2010,02:46:25,04-Nov-2010,10:46:25,-1.6,-1.9
AMCCSRMB01YA5Q03L,04-Nov-2010,02:53:10,04-Nov-2010,10:53:10,-1.6,-1.9
AMCCSRMB01YA5Q03L,04-Nov-2010,03:01:27,04-Nov-2010,11:01:27,-1.6,-1.9
AMCCSRMB01YA5Q03L,04-Nov-2010,03:07:01,04-Nov-2010,11:07:01,-1.6,-1.9
AMCCSRMB01YA5Q03L,09-Nov-2010,06:56:07,09-Nov-2010,14:56:07,-1.6,-1.9
AMCCSRMB01YA5Q03L,10-Nov-2010,01:14:18,10-Nov-2010,09:14:18,-1.6,-1.9
AMCCSRMB01YA5Q03L,10-Nov-2010,04:04:31,10-Nov-2010,12:04:31,-1.6,-1.9
AMCCSRMB01YA5Q03L,10-Nov-2010,04:48:45,10-Nov-2010,12:48:45,-1.6,-1.9
AMCCSRMB01YA5Q03L,11-Nov-2010,23:58:41,12-Nov-2010,07:58:41,-1.6,-1.9
AMCCSRMB01YA5Q03L,12-Nov-2010,00:46:23,12-Nov-2010,08:46:23,-1.6,-1.9
AMCCSRMB01YA5Q03L,12-Nov-2010,04:09:22,12-Nov-2010,12:09:22,-1.6,-1.9
AMCCSRMB01YA5Q03L,15-Nov-2010,05:46:00,15-Nov-2010,13:46:00,-1.6,-1.9
AMCCSRMB01YA5Q03L,15-Nov-2010,05:56:28,15-Nov-2010,13:56:28,-1.6,-1.9
AMCCSRMB01YA5Q03L,15-Nov-2010,06:22:07,15-Nov-2010,14:22:07,-0.5,-0.7
AMCCSRMB01YA5Q03L,15-Nov-2010,06:27:04,15-Nov-2010,14:27:04,-0.5,-0.7
AMCCSRMB01YA5Q03L,15-Nov-2010,06:56:44,15-Nov-2010,14:56:44,-0.5,-0.7
AMCCSRMB01YA5Q03L,15-Nov-2010,07:04:11,15-Nov-2010,15:04:11,-0.5,-0.7
AMCCSRMB01YA5Q03L,15-Nov-2010,07:16:49,15-Nov-2010,15:16:49,-0.5,-0.7
AMCCSRMB01YA5Q03L,15-Nov-2010,07:23:51,15-Nov-2010,15:23:51,-0.5,-0.7
AMCCSRMB01YA5Q03L,15-Nov-2010,07:25:58,15-Nov-2010,15:25:58,-0.5,-0.7
AMCCSRMB01YA5Q03L,15-Nov-2010,09:04:14,15-Nov-2010,17:04:14,-0.5,-0.7
AMCCSRMB01YA5Q03L,17-Nov-2010,00:45:02,17-Nov-2010,08:45:02,-0.5,-0.7
AMCCSRMB01YA5Q03L,18-Nov-2010,02:55:53,18-Nov-2010,10:55:53,-0.5,-0.7
AMCCSRMB01YA5Q03L,18-Nov-2010,03:01:42,18-Nov-2010,11:01:42,-0.5,-0.7
AMCCSRMB01YA5Q03L,19-Nov-2010,01:23:29,19-Nov-2010,09:23:29,-0.5,-0.7
AMCCSRMB01YA5Q03L,19-Nov-2010,01:45:42,19-Nov-2010,09:45:42,-0.5,-0.7
AMCCSRMB01YA5Q03L,22-Nov-2010,01:39:11,22-Nov-2010,09:39:11,-0.5,-0.7
AMCCSRMB01YA5Q03L,22-Nov-2010,02:16:14,22-Nov-2010,10:16:14,-0.5,-0.7
AMCCSRMB01YA5Q03L,25-Nov-2010,18:00:51,26-Nov-2010,02:00:51,-0.5,-0.7
AMCCSRMB01YA5Q03L,26-Nov-2010,01:31:57,26-Nov-2010,09:31:57,-0.5,-0.7
AMCCSRMB01YA5Q03L,26-Nov-2010,05:41:52,26-Nov-2010,13:41:52,-0.5,-0.7
AMCCSRMB01YA5Q03L,26-Nov-2010,05:41:55,26-Nov-2010,13:41:55,-0.5,-0.7
AMCCSRMB01YA5Q03L,30-Nov-2010,01:48:58,30-Nov-2010,09:48:58,-0.5,-0.7
AMCCSRMB01YA5Q03L,30-Nov-2010,02:51:51,30-Nov-2010,10:51:51,-0.5,-0.7
AMCCSRMB01YA5Q03L,01-Dec-2010,03:16:39,01-Dec-2010,11:16:39,-0.5,-0.7
AMCCSRMB01YA5Q03L,01-Dec-2010,03:16:40,01-Dec-2010,11:16:40,-0.5,-0.7
AMCCSRMB01YA5Q03L,03-Dec-2010,12:17:52,03-Dec-2010,20:17:52,-0.5,-0.7
AMCCSRMB01YA5Q03L,03-Dec-2010,12:17:52,03-Dec-2010,20:17:52,-0.5,-0.7
AMCCSRMB01YA5Q03L,03-Dec-2010,13:32:45,03-Dec-2010,21:32:45,-0.5,-0.7
AMCCSRMB01YA5Q03L,03-Dec-2010,13:32:45,03-Dec-2010,21:32:45,-0.5,-0.7
AMCCSRMB01YA5Q03L,06-Dec-2010,11:36:12,06-Dec-2010,19:36:12,-0.5,-0.7
AMCCSRMB01YA5Q03L,06-Dec-2010,13:32:48,06-Dec-2010,21:32:48,-0.5,-0.7
AMCCSRMB01YA5Q03L,08-Dec-2010,13:02:38,08-Dec-2010,21:02:38,-0.5,-0.7
AMCCSRMB01YA5Q03L,08-Dec-2010,17:32:59,09-Dec-2010,01:32:59,-0.5,-0.7
AMCCSRMB01YA5Q03L,08-Dec-2010,23:55:11,09-Dec-2010,07:55:11,-0.5,-0.7
AMCCSRMB01YA5Q03L,09-Dec-2010,02:20:08,09-Dec-2010,10:20:08,-0.5,-0.7
AMCCSRMB01YA5Q03L,13-Dec-2010,02:22:35,13-Dec-2010,10:22:35,-0.5,-0.7
AMCCSRMB01YA5Q03L,14-Dec-2010,05:32:30,14-Dec-2010,13:32:30,-0.5,-0.7
AMCCSRMB01YA5Q03L,16-Dec-2010,02:31:33,16-Dec-2010,10:31:33,-0.5,-0.7
AMCCSRMB01YA5Q03L,16-Dec-2010,03:00:26,16-Dec-2010,11:00:26,-0.5,-0.7
AMCCSRMB01YA5Q03L,22-Dec-2010,21:11:24,23-Dec-2010,05:11:24,-0.5,-0.7
AMCCSRMB01YA5Q03L,22-Dec-2010,21:11:55,23-Dec-2010,05:11:55,-0.5,-0.7
AMCCSRMB01YA5Q03L,22-Dec-2010,21:13:03,23-Dec-2010,05:13:03,-0.5,-0.7
AMCCSRMB01YA5Q03L,23-Dec-2010,18:00:56,24-Dec-2010,02:00:56,-0.5,-0.7
AMCCSRMB01YA5Q03L,24-Dec-2010,13:34:12,24-Dec-2010,21:34:12,-0.5,-0.7
AMCCSRMB01YA5Q03L,28-Dec-2010,01:51:32,28-Dec-2010,09:51:32,-0.5,-0.7
AMCCSRMB01YA5Q03L,06-Jan-2011,18:01:06,07-Jan-2011,02:01:06,-0.5,-0.7
AMCCSRMB01YA5Q03L,11-Jan-2011,01:53:05,11-Jan-2011,09:53:05,-0.5,-0.7
AMCCSRMB01YA5Q03L,12-Jan-2011,04:28:39,12-Jan-2011,12:28:39,-0.5,-0.7
AMCCSRMB01YA5Q03L,14-Jan-2011,05:02:12,14-Jan-2011,13:02:12,-0.5,-0.7
AMCCSRMB01YA5Q03L,14-Jan-2011,14:35:23,14-Jan-2011,22:35:23,-0.5,-0.7
AMCCSRMB01YA5Q03L,16-Jan-2011,22:54:35,17-Jan-2011,06:54:35,-0.5,-0.7
AMCCSRMB01YA5Q03L,17-Jan-2011,01:25:51,17-Jan-2011,09:25:51,-0.5,-0.7
AMCCSRMB01YA5Q03L,17-Jan-2011,03:25:17,17-Jan-2011,11:25:17,-0.5,-0.7
AMCCSRMB01YA5Q03L,17-Jan-2011,05:10:37,17-Jan-2011,13:10:37,-0.5,-0.7
AMCCSRMB01YA5Q03L,18-Jan-2011,02:09:35,18-Jan-2011,10:09:35,-0.5,-0.7
