RIC NAME,GMT DATE, GMT TIME ,Asia/Shanghai DATE ,Asia/Shanghai TIME ,ASK,BID,COUPN_RATE,DSPLY_NAME,MATUR_DATE,OFFCL_CODE,YTM_ASK,YTM_BID
AMBMGRM-01Y,01-Nov-2013,03:55:45,01-Nov-2013,11:55:45,99.084,99.03,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.84,4.94
AMBMGRM-01Y,01-Nov-2013,03:55:47,01-Nov-2013,11:55:47,99.084,99.03,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.84,4.94
AMBMGRM-01Y,01-Nov-2013,07:44:04,01-Nov-2013,15:44:04,99.084,99.03,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.84,4.94
AMBMGRM-01Y,01-Nov-2013,07:44:05,01-Nov-2013,15:44:05,99.084,99.03,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.84,4.94
AMBMGRM-01Y,01-Nov-2013,09:10:07,01-Nov-2013,17:10:07,99.084,99.03,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.84,4.89
AMBMGRM-01Y,01-Nov-2013,09:10:08,01-Nov-2013,17:10:08,99.084,99.06,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.84,4.89
AMBMGRM-01Y,01-Nov-2013,09:10:10,01-Nov-2013,17:10:10,99.084,99.06,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.79,4.89
AMBMGRM-01Y,01-Nov-2013,09:10:11,01-Nov-2013,17:10:11,99.111,99.06,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.79,4.89
AMBMGRM-01Y,01-Nov-2013,22:01:44,02-Nov-2013,06:01:44,99.111,99.06,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.79,4.89
AMBMGRM-01Y,03-Nov-2013,21:24:41,04-Nov-2013,05:24:41,99.111,99.06,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.79,4.89
AMBMGRM-01Y,04-Nov-2013,03:00:00,04-Nov-2013,11:00:00,99.115,99.06,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.79,4.89
AMBMGRM-01Y,04-Nov-2013,08:28:04,04-Nov-2013,16:28:04,99.115,99.06,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.79,4.89
AMBMGRM-01Y,04-Nov-2013,08:44:47,04-Nov-2013,16:44:47,99.115,99.06,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.79,4.89
AMBMGRM-01Y,04-Nov-2013,21:16:00,05-Nov-2013,05:16:00,99.115,99.06,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.79,4.89
AMBMGRM-01Y,05-Nov-2013,03:00:00,05-Nov-2013,11:00:00,99.119,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.79,4.89
AMBMGRM-01Y,05-Nov-2013,03:16:25,05-Nov-2013,11:16:25,99.119,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.79,4.89
AMBMGRM-01Y,05-Nov-2013,03:38:55,05-Nov-2013,11:38:55,99.119,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.79,4.89
AMBMGRM-01Y,05-Nov-2013,03:42:23,05-Nov-2013,11:42:23,99.119,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.79,4.89
AMBMGRM-01Y,05-Nov-2013,03:45:49,05-Nov-2013,11:45:49,99.119,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.79,4.89
AMBMGRM-01Y,05-Nov-2013,03:52:41,05-Nov-2013,11:52:41,99.119,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.79,4.89
AMBMGRM-01Y,05-Nov-2013,04:37:37,05-Nov-2013,12:37:37,99.119,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.79,4.89
AMBMGRM-01Y,05-Nov-2013,04:51:14,05-Nov-2013,12:51:14,99.119,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.79,4.89
AMBMGRM-01Y,05-Nov-2013,05:19:06,05-Nov-2013,13:19:06,99.119,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.79,4.89
AMBMGRM-01Y,05-Nov-2013,05:25:26,05-Nov-2013,13:25:26,99.119,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.79,4.89
AMBMGRM-01Y,05-Nov-2013,06:32:23,05-Nov-2013,14:32:23,99.119,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.79,4.89
AMBMGRM-01Y,05-Nov-2013,08:52:39,05-Nov-2013,16:52:39,99.119,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.79,4.95
AMBMGRM-01Y,05-Nov-2013,08:52:40,05-Nov-2013,16:52:40,99.119,99.04,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.79,4.95
AMBMGRM-01Y,05-Nov-2013,08:52:42,05-Nov-2013,16:52:42,99.119,99.04,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.85,4.95
AMBMGRM-01Y,05-Nov-2013,08:52:43,05-Nov-2013,16:52:43,99.088,99.04,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.85,4.95
AMBMGRM-01Y,05-Nov-2013,21:27:31,06-Nov-2013,05:27:31,99.088,99.04,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.85,4.95
AMBMGRM-01Y,06-Nov-2013,00:28:20,06-Nov-2013,08:28:20,99.088,99.04,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.85,4.95
AMBMGRM-01Y,06-Nov-2013,03:00:00,06-Nov-2013,11:00:00,99.092,99.04,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.85,4.95
AMBMGRM-01Y,06-Nov-2013,05:39:14,06-Nov-2013,13:39:14,99.092,99.04,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.85,4.95
AMBMGRM-01Y,06-Nov-2013,06:18:07,06-Nov-2013,14:18:07,99.092,99.04,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.85,4.95
AMBMGRM-01Y,06-Nov-2013,07:33:10,06-Nov-2013,15:33:10,99.092,99.04,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.85,4.95
AMBMGRM-01Y,06-Nov-2013,07:38:02,06-Nov-2013,15:38:02,99.092,99.04,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.85,4.95
AMBMGRM-01Y,06-Nov-2013,09:23:09,06-Nov-2013,17:23:09,99.092,99.04,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.85,4.9
AMBMGRM-01Y,06-Nov-2013,09:23:10,06-Nov-2013,17:23:10,99.092,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.85,4.9
AMBMGRM-01Y,06-Nov-2013,09:23:12,06-Nov-2013,17:23:12,99.118,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.8,4.9
AMBMGRM-01Y,06-Nov-2013,21:45:19,07-Nov-2013,05:45:19,99.118,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.8,4.9
AMBMGRM-01Y,07-Nov-2013,00:00:07,07-Nov-2013,08:00:07,99.118,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.8,4.9
AMBMGRM-01Y,07-Nov-2013,01:12:50,07-Nov-2013,09:12:50,99.118,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.8,4.9
AMBMGRM-01Y,07-Nov-2013,01:16:38,07-Nov-2013,09:16:38,99.118,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.8,4.9
AMBMGRM-01Y,07-Nov-2013,01:21:55,07-Nov-2013,09:21:55,99.118,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.8,4.9
AMBMGRM-01Y,07-Nov-2013,01:25:45,07-Nov-2013,09:25:45,99.118,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.8,4.9
AMBMGRM-01Y,07-Nov-2013,01:41:14,07-Nov-2013,09:41:14,99.118,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.8,4.9
AMBMGRM-01Y,07-Nov-2013,01:43:47,07-Nov-2013,09:43:47,99.118,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.8,4.9
AMBMGRM-01Y,07-Nov-2013,02:29:13,07-Nov-2013,10:29:13,99.118,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.8,4.9
AMBMGRM-01Y,07-Nov-2013,03:00:00,07-Nov-2013,11:00:00,99.123,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.8,4.9
AMBMGRM-01Y,07-Nov-2013,09:15:41,07-Nov-2013,17:15:41,99.123,99.07,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.8,4.95
AMBMGRM-01Y,07-Nov-2013,09:15:42,07-Nov-2013,17:15:42,99.123,99.05,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.8,4.95
AMBMGRM-01Y,07-Nov-2013,09:15:43,07-Nov-2013,17:15:43,99.097,99.05,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.85,4.95
AMBMGRM-01Y,07-Nov-2013,22:03:47,08-Nov-2013,06:03:47,99.097,99.05,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.85,4.95
AMBMGRM-01Y,08-Nov-2013,03:00:01,08-Nov-2013,11:00:01,99.11,99.06,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.85,4.95
AMBMGRM-01Y,08-Nov-2013,06:14:53,08-Nov-2013,14:14:53,99.11,99.06,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.85,4.95
AMBMGRM-01Y,08-Nov-2013,09:03:30,08-Nov-2013,17:03:30,99.11,99.06,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.85,5.0
AMBMGRM-01Y,08-Nov-2013,09:03:31,08-Nov-2013,17:03:31,99.11,99.03,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.85,5.0
AMBMGRM-01Y,08-Nov-2013,09:03:36,08-Nov-2013,17:03:36,99.11,99.03,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.9,5.0
AMBMGRM-01Y,08-Nov-2013,09:03:37,08-Nov-2013,17:03:37,99.085,99.03,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.9,5.0
AMBMGRM-01Y,08-Nov-2013,22:22:58,09-Nov-2013,06:22:58,99.085,99.03,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.9,5.0
AMBMGRM-01Y,10-Nov-2013,21:49:51,11-Nov-2013,05:49:51,99.085,99.03,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.9,5.0
AMBMGRM-01Y,11-Nov-2013,03:00:01,11-Nov-2013,11:00:01,99.089,99.04,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.9,5.0
AMBMGRM-01Y,11-Nov-2013,08:58:33,11-Nov-2013,16:58:33,99.089,99.04,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.9,5.05
AMBMGRM-01Y,11-Nov-2013,08:58:34,11-Nov-2013,16:58:34,99.089,99.01,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.9,5.05
AMBMGRM-01Y,11-Nov-2013,08:58:35,11-Nov-2013,16:58:35,99.064,99.01,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.95,5.05
AMBMGRM-01Y,11-Nov-2013,21:11:55,12-Nov-2013,05:11:55,99.064,99.01,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.95,5.05
AMBMGRM-01Y,12-Nov-2013,03:00:00,12-Nov-2013,11:00:00,99.069,99.02,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.95,5.05
AMBMGRM-01Y,12-Nov-2013,09:18:48,12-Nov-2013,17:18:48,99.069,99.02,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,4.95,5.3
AMBMGRM-01Y,12-Nov-2013,09:18:48,12-Nov-2013,17:18:48,99.069,98.89,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.2,5.3
AMBMGRM-01Y,12-Nov-2013,09:18:50,12-Nov-2013,17:18:50,98.943,98.89,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.2,5.3
AMBMGRM-01Y,12-Nov-2013,21:58:36,13-Nov-2013,05:58:36,98.943,98.89,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.2,5.3
AMBMGRM-01Y,13-Nov-2013,03:00:00,13-Nov-2013,11:00:00,98.948,98.9,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.2,5.3
AMBMGRM-01Y,13-Nov-2013,22:51:07,14-Nov-2013,06:51:07,98.948,98.9,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.2,5.3
AMBMGRM-01Y,14-Nov-2013,03:00:00,14-Nov-2013,11:00:00,98.953,98.9,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.2,5.3
AMBMGRM-01Y,14-Nov-2013,09:09:08,14-Nov-2013,17:09:08,98.953,98.9,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.2,5.33
AMBMGRM-01Y,14-Nov-2013,09:09:09,14-Nov-2013,17:09:09,98.953,98.89,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.2,5.33
AMBMGRM-01Y,14-Nov-2013,09:09:09,14-Nov-2013,17:09:09,98.938,98.89,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.23,5.33
AMBMGRM-01Y,14-Nov-2013,23:43:09,15-Nov-2013,07:43:09,98.938,98.89,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.23,5.33
AMBMGRM-01Y,15-Nov-2013,03:00:00,15-Nov-2013,11:00:00,98.955,98.91,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.23,5.33
AMBMGRM-01Y,15-Nov-2013,08:26:01,15-Nov-2013,16:26:01,98.955,98.91,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.23,5.4
AMBMGRM-01Y,15-Nov-2013,08:26:02,15-Nov-2013,16:26:02,98.955,98.87,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.3,5.4
AMBMGRM-01Y,15-Nov-2013,08:26:03,15-Nov-2013,16:26:03,98.92,98.87,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.3,5.4
AMBMGRM-01Y,18-Nov-2013,00:00:23,18-Nov-2013,08:00:23,98.92,98.87,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.3,5.4
AMBMGRM-01Y,18-Nov-2013,00:29:37,18-Nov-2013,08:29:37,98.92,98.87,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.3,5.4
AMBMGRM-01Y,18-Nov-2013,03:00:00,18-Nov-2013,11:00:00,98.926,98.88,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.3,5.4
AMBMGRM-01Y,18-Nov-2013,09:01:37,18-Nov-2013,17:01:37,98.926,98.88,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.3,5.48
AMBMGRM-01Y,18-Nov-2013,09:01:38,18-Nov-2013,17:01:38,98.926,98.84,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.3,5.48
AMBMGRM-01Y,18-Nov-2013,09:01:39,18-Nov-2013,17:01:39,98.887,98.84,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.38,5.48
AMBMGRM-01Y,19-Nov-2013,00:00:24,19-Nov-2013,08:00:24,98.887,98.84,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.38,5.48
AMBMGRM-01Y,19-Nov-2013,00:26:19,19-Nov-2013,08:26:19,98.887,98.84,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.38,5.48
AMBMGRM-01Y,19-Nov-2013,03:00:00,19-Nov-2013,11:00:00,98.893,98.84,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.38,5.48
AMBMGRM-01Y,20-Nov-2013,00:00:27,20-Nov-2013,08:00:27,98.883,98.84,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.4,5.5
AMBMGRM-01Y,20-Nov-2013,00:55:23,20-Nov-2013,08:55:23,98.883,98.84,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.4,5.5
AMBMGRM-01Y,20-Nov-2013,02:59:59,20-Nov-2013,10:59:59,98.889,98.84,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.4,5.5
AMBMGRM-01Y,20-Nov-2013,09:07:59,20-Nov-2013,17:07:59,98.889,98.84,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.4,5.53
AMBMGRM-01Y,20-Nov-2013,09:08:00,20-Nov-2013,17:08:00,98.889,98.83,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.4,5.53
AMBMGRM-01Y,20-Nov-2013,09:08:01,20-Nov-2013,17:08:01,98.889,98.83,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.43,5.53
AMBMGRM-01Y,20-Nov-2013,09:08:02,20-Nov-2013,17:08:02,98.875,98.83,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.43,5.53
AMBMGRM-01Y,21-Nov-2013,01:29:55,21-Nov-2013,09:29:55,98.875,98.83,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.43,5.53
AMBMGRM-01Y,21-Nov-2013,03:00:01,21-Nov-2013,11:00:01,98.881,98.83,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.43,5.53
AMBMGRM-01Y,21-Nov-2013,09:08:17,21-Nov-2013,17:08:17,98.881,98.83,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.43,5.5
AMBMGRM-01Y,21-Nov-2013,09:08:17,21-Nov-2013,17:08:17,98.881,98.85,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.4,5.5
AMBMGRM-01Y,21-Nov-2013,09:08:19,21-Nov-2013,17:08:19,98.895,98.85,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.4,5.5
AMBMGRM-01Y,22-Nov-2013,02:12:06,22-Nov-2013,10:12:06,98.895,98.85,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.4,5.5
AMBMGRM-01Y,22-Nov-2013,03:00:00,22-Nov-2013,11:00:00,98.913,98.87,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.4,5.5
AMBMGRM-01Y,22-Nov-2013,09:09:55,22-Nov-2013,17:09:55,98.913,98.87,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.4,5.4
AMBMGRM-01Y,22-Nov-2013,09:09:56,22-Nov-2013,17:09:56,98.913,98.91,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.3,5.4
AMBMGRM-01Y,22-Nov-2013,09:09:57,22-Nov-2013,17:09:57,98.96,98.91,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.3,5.4
AMBMGRM-01Y,25-Nov-2013,00:58:49,25-Nov-2013,08:58:49,98.96,98.91,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.3,5.4
AMBMGRM-01Y,25-Nov-2013,03:00:00,25-Nov-2013,11:00:00,98.965,98.92,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.3,5.4
AMBMGRM-01Y,25-Nov-2013,08:44:08,25-Nov-2013,16:44:08,98.965,98.92,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.3,5.39
AMBMGRM-01Y,25-Nov-2013,08:44:09,25-Nov-2013,16:44:09,98.965,98.92,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.3,5.39
AMBMGRM-01Y,25-Nov-2013,08:44:10,25-Nov-2013,16:44:10,98.965,98.92,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.29,5.39
AMBMGRM-01Y,25-Nov-2013,08:44:11,25-Nov-2013,16:44:11,98.97,98.92,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.29,5.39
AMBMGRM-01Y,26-Nov-2013,00:59:37,26-Nov-2013,08:59:37,98.97,98.92,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.29,5.39
AMBMGRM-01Y,26-Nov-2013,03:00:00,26-Nov-2013,11:00:00,98.975,98.93,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.29,5.39
AMBMGRM-01Y,26-Nov-2013,09:03:23,26-Nov-2013,17:03:23,98.975,98.93,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.29,5.4
AMBMGRM-01Y,26-Nov-2013,09:03:24,26-Nov-2013,17:03:24,98.975,98.92,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.29,5.4
AMBMGRM-01Y,26-Nov-2013,09:03:25,26-Nov-2013,17:03:25,98.971,98.92,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.3,5.4
AMBMGRM-01Y,27-Nov-2013,01:36:51,27-Nov-2013,09:36:51,98.971,98.92,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.3,5.4
AMBMGRM-01Y,27-Nov-2013,03:00:00,27-Nov-2013,11:00:00,98.976,98.93,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.3,5.4
AMBMGRM-01Y,27-Nov-2013,09:03:33,27-Nov-2013,17:03:33,98.976,98.93,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.3,5.38
AMBMGRM-01Y,27-Nov-2013,09:03:34,27-Nov-2013,17:03:34,98.976,98.94,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.28,5.38
AMBMGRM-01Y,27-Nov-2013,09:03:35,27-Nov-2013,17:03:35,98.986,98.94,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.28,5.38
AMBMGRM-01Y,28-Nov-2013,02:26:42,28-Nov-2013,10:26:42,98.986,98.94,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.28,5.38
AMBMGRM-01Y,28-Nov-2013,03:00:00,28-Nov-2013,11:00:00,98.991,98.95,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.28,5.38
AMBMGRM-01Y,28-Nov-2013,08:58:29,28-Nov-2013,16:58:29,98.991,98.95,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.28,5.38
AMBMGRM-01Y,28-Nov-2013,09:17:45,28-Nov-2013,17:17:45,98.991,99.01,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.15,5.25
AMBMGRM-01Y,28-Nov-2013,09:17:47,28-Nov-2013,17:17:47,99.051,99.01,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.15,5.25
AMBMGRM-01Y,29-Nov-2013,02:59:59,29-Nov-2013,10:59:59,99.067,99.02,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.15,5.25
AMBMGRM-01Y,29-Nov-2013,03:51:13,29-Nov-2013,11:51:13,99.067,99.02,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.15,5.25
AMBMGRM-01Y,29-Nov-2013,09:51:13,29-Nov-2013,17:51:13,99.067,99.02,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.15,5.2
AMBMGRM-01Y,29-Nov-2013,09:51:14,29-Nov-2013,17:51:14,99.067,99.04,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.1,5.2
AMBMGRM-01Y,29-Nov-2013,09:51:15,29-Nov-2013,17:51:15,99.09,99.04,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.1,5.2
AMBMGRM-01Y,02-Dec-2013,03:00:00,02-Dec-2013,11:00:00,99.095,99.05,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.1,5.2
AMBMGRM-01Y,02-Dec-2013,07:41:56,02-Dec-2013,15:41:56,99.095,99.05,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.1,5.2
AMBMGRM-01Y,02-Dec-2013,08:54:27,02-Dec-2013,16:54:27,99.095,99.05,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.1,5.29
AMBMGRM-01Y,02-Dec-2013,08:54:28,02-Dec-2013,16:54:28,99.095,99.01,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.19,5.29
AMBMGRM-01Y,02-Dec-2013,08:54:29,02-Dec-2013,16:54:29,99.054,99.01,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.19,5.29
AMBMGRM-01Y,03-Dec-2013,03:00:00,03-Dec-2013,11:00:00,99.059,99.01,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.19,5.29
AMBMGRM-01Y,03-Dec-2013,03:56:30,03-Dec-2013,11:56:30,99.059,99.01,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.19,5.29
AMBMGRM-01Y,03-Dec-2013,08:42:33,03-Dec-2013,16:42:33,99.059,99.01,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.19,5.27
AMBMGRM-01Y,03-Dec-2013,08:42:34,03-Dec-2013,16:42:34,99.059,99.02,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.19,5.27
AMBMGRM-01Y,03-Dec-2013,08:42:35,03-Dec-2013,16:42:35,99.068,99.02,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.17,5.27
AMBMGRM-01Y,03-Dec-2013,09:03:04,03-Dec-2013,17:03:04,99.068,99.02,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.17,5.27
AMBMGRM-01Y,04-Dec-2013,03:00:00,04-Dec-2013,11:00:00,99.074,99.03,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.17,5.27
AMBMGRM-01Y,04-Dec-2013,06:51:21,04-Dec-2013,14:51:21,99.074,99.03,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.17,5.27
AMBMGRM-01Y,04-Dec-2013,09:11:19,04-Dec-2013,17:11:19,99.074,99.03,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.17,5.25
AMBMGRM-01Y,04-Dec-2013,09:11:20,04-Dec-2013,17:11:20,99.074,99.04,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.17,5.25
AMBMGRM-01Y,04-Dec-2013,09:11:21,04-Dec-2013,17:11:21,99.083,99.04,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.15,5.25
AMBMGRM-01Y,04-Dec-2013,10:33:47,04-Dec-2013,18:33:47,99.083,99.04,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.15,5.25
AMBMGRM-01Y,05-Dec-2013,02:59:59,05-Dec-2013,10:59:59,99.088,99.04,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.15,5.25
AMBMGRM-01Y,05-Dec-2013,09:18:24,05-Dec-2013,17:18:24,99.088,99.04,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.15,5.3
AMBMGRM-01Y,05-Dec-2013,09:18:25,05-Dec-2013,17:18:25,99.088,99.02,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.2,5.3
AMBMGRM-01Y,05-Dec-2013,09:18:26,05-Dec-2013,17:18:26,99.066,99.02,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.2,5.3
AMBMGRM-01Y,05-Dec-2013,12:10:22,05-Dec-2013,20:10:22,99.066,99.02,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.2,5.3
AMBMGRM-01Y,06-Dec-2013,00:44:50,06-Dec-2013,08:44:50,99.066,99.02,3.15,CNRMG 3.15 May14,24-May-2014,CND100005958,5.2,5.3
