RIC NAME,GMT DATE, GMT TIME ,Asia/Shanghai DATE ,Asia/Shanghai TIME ,ASK,BID
AMFRARMB01M04M,14-Oct-2010,18:00:54,15-Oct-2010,02:00:54,2.65,2.45
AMFRARMB01M04M,20-Oct-2010,01:09:11,20-Oct-2010,09:09:11,2.65,2.45
AMFRARMB01M04M,21-Oct-2010,09:13:24,21-Oct-2010,17:13:24,2.65,2.45
AMFRARMB01M04M,21-Oct-2010,18:00:45,22-Oct-2010,02:00:45,2.65,2.45
AMFRARMB01M04M,22-Oct-2010,05:29:02,22-Oct-2010,13:29:02,2.65,2.45
AMFRARMB01M04M,28-Oct-2010,08:21:38,28-Oct-2010,16:21:38,2.65,2.45
AMFRARMB01M04M,29-Oct-2010,07:09:27,29-Oct-2010,15:09:27,2.65,2.45
AMFRARMB01M04M,03-Nov-2010,01:19:10,03-Nov-2010,09:19:10,2.65,2.45
AMFRARMB01M04M,03-Nov-2010,01:24:01,03-Nov-2010,09:24:01,2.65,2.45
AMFRARMB01M04M,03-Nov-2010,01:32:25,03-Nov-2010,09:32:25,2.65,2.45
AMFRARMB01M04M,03-Nov-2010,01:44:22,03-Nov-2010,09:44:22,2.65,2.45
AMFRARMB01M04M,03-Nov-2010,01:54:14,03-Nov-2010,09:54:14,2.65,2.45
AMFRARMB01M04M,03-Nov-2010,01:56:42,03-Nov-2010,09:56:42,2.65,2.45
AMFRARMB01M04M,03-Nov-2010,01:58:32,03-Nov-2010,09:58:32,2.65,2.45
AMFRARMB01M04M,03-Nov-2010,05:07:01,03-Nov-2010,13:07:01,2.65,2.45
AMFRARMB01M04M,04-Nov-2010,02:41:46,04-Nov-2010,10:41:46,2.65,2.45
AMFRARMB01M04M,04-Nov-2010,02:46:26,04-Nov-2010,10:46:26,2.65,2.45
AMFRARMB01M04M,04-Nov-2010,02:53:11,04-Nov-2010,10:53:11,2.65,2.45
AMFRARMB01M04M,04-Nov-2010,03:01:28,04-Nov-2010,11:01:28,2.65,2.45
AMFRARMB01M04M,04-Nov-2010,03:07:02,04-Nov-2010,11:07:02,2.65,2.45
AMFRARMB01M04M,09-Nov-2010,06:56:07,09-Nov-2010,14:56:07,2.65,2.45
AMFRARMB01M04M,10-Nov-2010,01:14:19,10-Nov-2010,09:14:19,2.65,2.45
AMFRARMB01M04M,10-Nov-2010,04:04:31,10-Nov-2010,12:04:31,2.65,2.45
AMFRARMB01M04M,10-Nov-2010,04:48:46,10-Nov-2010,12:48:46,2.65,2.45
AMFRARMB01M04M,11-Nov-2010,23:58:42,12-Nov-2010,07:58:42,2.65,2.45
AMFRARMB01M04M,12-Nov-2010,00:46:23,12-Nov-2010,08:46:23,2.65,2.45
AMFRARMB01M04M,12-Nov-2010,04:09:23,12-Nov-2010,12:09:23,2.65,2.45
AMFRARMB01M04M,15-Nov-2010,05:46:01,15-Nov-2010,13:46:01,2.65,2.45
AMFRARMB01M04M,15-Nov-2010,05:56:29,15-Nov-2010,13:56:29,2.65,2.45
AMFRARMB01M04M,15-Nov-2010,06:27:05,15-Nov-2010,14:27:05,2.65,2.45
AMFRARMB01M04M,15-Nov-2010,06:56:45,15-Nov-2010,14:56:45,2.65,2.45
AMFRARMB01M04M,15-Nov-2010,07:04:12,15-Nov-2010,15:04:12,2.65,2.45
AMFRARMB01M04M,15-Nov-2010,07:16:50,15-Nov-2010,15:16:50,2.65,2.45
AMFRARMB01M04M,15-Nov-2010,07:23:52,15-Nov-2010,15:23:52,2.65,2.45
AMFRARMB01M04M,15-Nov-2010,07:25:59,15-Nov-2010,15:25:59,2.65,2.45
AMFRARMB01M04M,15-Nov-2010,09:04:15,15-Nov-2010,17:04:15,2.65,2.45
AMFRARMB01M04M,17-Nov-2010,00:45:03,17-Nov-2010,08:45:03,2.65,2.45
AMFRARMB01M04M,18-Nov-2010,02:55:53,18-Nov-2010,10:55:53,2.65,2.45
AMFRARMB01M04M,18-Nov-2010,03:01:43,18-Nov-2010,11:01:43,2.65,2.45
AMFRARMB01M04M,19-Nov-2010,01:23:30,19-Nov-2010,09:23:30,2.65,2.45
AMFRARMB01M04M,19-Nov-2010,01:45:43,19-Nov-2010,09:45:43,2.65,2.45
AMFRARMB01M04M,22-Nov-2010,01:39:12,22-Nov-2010,09:39:12,2.65,2.45
AMFRARMB01M04M,22-Nov-2010,02:16:15,22-Nov-2010,10:16:15,2.65,2.45
AMFRARMB01M04M,25-Nov-2010,22:18:30,26-Nov-2010,06:18:30,3.45,3.25
AMFRARMB01M04M,26-Nov-2010,01:31:56,26-Nov-2010,09:31:56,3.45,3.25
AMFRARMB01M04M,30-Nov-2010,01:48:58,30-Nov-2010,09:48:58,3.45,3.25
AMFRARMB01M04M,30-Nov-2010,02:51:51,30-Nov-2010,10:51:51,3.45,3.25
AMFRARMB01M04M,01-Dec-2010,03:16:40,01-Dec-2010,11:16:40,3.45,3.25
AMFRARMB01M04M,01-Dec-2010,03:16:40,01-Dec-2010,11:16:40,3.45,3.25
AMFRARMB01M04M,03-Dec-2010,12:17:49,03-Dec-2010,20:17:49,3.45,3.25
AMFRARMB01M04M,03-Dec-2010,12:17:49,03-Dec-2010,20:17:49,3.45,3.25
AMFRARMB01M04M,03-Dec-2010,13:32:43,03-Dec-2010,21:32:43,3.45,3.25
AMFRARMB01M04M,03-Dec-2010,13:32:43,03-Dec-2010,21:32:43,3.45,3.25
AMFRARMB01M04M,06-Dec-2010,11:36:12,06-Dec-2010,19:36:12,3.45,3.25
AMFRARMB01M04M,06-Dec-2010,13:32:47,06-Dec-2010,21:32:47,3.45,3.25
AMFRARMB01M04M,08-Dec-2010,13:02:36,08-Dec-2010,21:02:36,3.45,3.25
AMFRARMB01M04M,08-Dec-2010,17:32:59,09-Dec-2010,01:32:59,3.45,3.25
AMFRARMB01M04M,08-Dec-2010,23:55:11,09-Dec-2010,07:55:11,3.45,3.25
AMFRARMB01M04M,09-Dec-2010,00:49:18,09-Dec-2010,08:49:18,3.7,3.5
AMFRARMB01M04M,09-Dec-2010,02:20:09,09-Dec-2010,10:20:09,3.7,3.5
AMFRARMB01M04M,13-Dec-2010,02:22:36,13-Dec-2010,10:22:36,3.7,3.5
AMFRARMB01M04M,14-Dec-2010,05:32:30,14-Dec-2010,13:32:30,3.7,3.5
AMFRARMB01M04M,16-Dec-2010,03:00:26,16-Dec-2010,11:00:26,3.7,3.5
AMFRARMB01M04M,22-Dec-2010,21:11:24,23-Dec-2010,05:11:24,3.7,3.5
AMFRARMB01M04M,22-Dec-2010,21:11:56,23-Dec-2010,05:11:56,3.7,3.5
AMFRARMB01M04M,22-Dec-2010,21:13:04,23-Dec-2010,05:13:04,3.7,3.5
AMFRARMB01M04M,23-Dec-2010,18:00:56,24-Dec-2010,02:00:56,3.7,3.5
AMFRARMB01M04M,24-Dec-2010,13:34:12,24-Dec-2010,21:34:12,3.7,3.5
AMFRARMB01M04M,27-Dec-2010,06:57:37,27-Dec-2010,14:57:37,3.7,3.7
AMFRARMB01M04M,27-Dec-2010,06:57:40,27-Dec-2010,14:57:40,3.9,3.7
AMFRARMB01M04M,27-Dec-2010,06:58:51,27-Dec-2010,14:58:51,4.5,4.3
AMFRARMB01M04M,28-Dec-2010,01:51:33,28-Dec-2010,09:51:33,4.5,4.3
AMFRARMB01M04M,31-Dec-2010,07:44:46,31-Dec-2010,15:44:46,4.5,4.19
AMFRARMB01M04M,31-Dec-2010,07:44:49,31-Dec-2010,15:44:49,4.39,4.19
AMFRARMB01M04M,31-Dec-2010,09:19:14,31-Dec-2010,17:19:14,4.39,4.15
AMFRARMB01M04M,31-Dec-2010,09:19:17,31-Dec-2010,17:19:17,4.35,4.15
AMFRARMB01M04M,31-Dec-2010,09:19:19,31-Dec-2010,17:19:19,4.35,4.25
AMFRARMB01M04M,31-Dec-2010,09:19:21,31-Dec-2010,17:19:21,4.45,4.25
AMFRARMB01M04M,04-Jan-2011,08:56:15,04-Jan-2011,16:56:15,4.45,4.25
AMFRARMB01M04M,04-Jan-2011,08:56:15,04-Jan-2011,16:56:15,4.45,4.25
AMFRARMB01M04M,05-Jan-2011,08:59:53,05-Jan-2011,16:59:53,4.45,4.22
AMFRARMB01M04M,05-Jan-2011,08:59:53,05-Jan-2011,16:59:53,4.45,4.22
AMFRARMB01M04M,05-Jan-2011,08:59:54,05-Jan-2011,16:59:54,4.42,4.22
AMFRARMB01M04M,05-Jan-2011,08:59:54,05-Jan-2011,16:59:54,4.42,4.22
AMFRARMB01M04M,06-Jan-2011,09:20:57,06-Jan-2011,17:20:57,4.42,4.25
AMFRARMB01M04M,06-Jan-2011,09:20:57,06-Jan-2011,17:20:57,4.42,4.25
AMFRARMB01M04M,06-Jan-2011,09:20:59,06-Jan-2011,17:20:59,4.45,4.25
AMFRARMB01M04M,06-Jan-2011,09:20:59,06-Jan-2011,17:20:59,4.45,4.25
AMFRARMB01M04M,06-Jan-2011,18:01:04,07-Jan-2011,02:01:04,4.45,4.25
AMFRARMB01M04M,11-Jan-2011,01:53:05,11-Jan-2011,09:53:05,4.45,4.25
AMFRARMB01M04M,12-Jan-2011,04:28:39,12-Jan-2011,12:28:39,4.45,4.25
AMFRARMB01M04M,14-Jan-2011,05:02:13,14-Jan-2011,13:02:13,4.45,4.25
AMFRARMB01M04M,14-Jan-2011,14:35:25,14-Jan-2011,22:35:25,4.45,4.25
AMFRARMB01M04M,16-Jan-2011,22:54:36,17-Jan-2011,06:54:36,4.45,4.25
AMFRARMB01M04M,17-Jan-2011,01:25:52,17-Jan-2011,09:25:52,4.45,4.25
AMFRARMB01M04M,17-Jan-2011,03:25:17,17-Jan-2011,11:25:17,4.45,4.25
AMFRARMB01M04M,17-Jan-2011,05:10:38,17-Jan-2011,13:10:38,4.45,4.25
AMFRARMB01M04M,18-Jan-2011,02:09:36,18-Jan-2011,10:09:36,4.45,4.25
AMFRARMB01M04M,18-Jan-2011,02:14:31,18-Jan-2011,10:14:31,4.45,4.25
AMFRARMB01M04M,18-Jan-2011,09:10:25,18-Jan-2011,17:10:25,4.45,4.25
AMFRARMB01M04M,18-Jan-2011,09:10:46,18-Jan-2011,17:10:46,4.45,4.25
AMFRARMB01M04M,20-Jan-2011,01:37:44,20-Jan-2011,09:37:44,4.45,4.25
AMFRARMB01M04M,20-Jan-2011,18:00:37,21-Jan-2011,02:00:37,4.45,4.25
AMFRARMB01M04M,21-Jan-2011,09:45:11,21-Jan-2011,17:45:11,4.45,4.31
AMFRARMB01M04M,21-Jan-2011,09:45:11,21-Jan-2011,17:45:11,4.45,4.31
AMFRARMB01M04M,21-Jan-2011,09:45:13,21-Jan-2011,17:45:13,4.51,4.31
AMFRARMB01M04M,21-Jan-2011,09:45:13,21-Jan-2011,17:45:13,4.51,4.31
AMFRARMB01M04M,25-Jan-2011,02:55:46,25-Jan-2011,10:55:46,4.51,4.31
AMFRARMB01M04M,27-Jan-2011,18:00:38,28-Jan-2011,02:00:38,4.51,4.31
AMFRARMB01M04M,28-Jan-2011,10:21:08,28-Jan-2011,18:21:08,4.8,4.6
AMFRARMB01M04M,01-Feb-2011,00:12:13,01-Feb-2011,08:12:13,4.8,4.6
AMFRARMB01M04M,02-Feb-2011,05:52:38,02-Feb-2011,13:52:38,4.8,4.6
AMFRARMB01M04M,09-Feb-2011,10:00:59,09-Feb-2011,18:00:59,4.8,4.8
AMFRARMB01M04M,09-Feb-2011,10:01:00,09-Feb-2011,18:01:00,4.8,4.8
AMFRARMB01M04M,09-Feb-2011,10:01:01,09-Feb-2011,18:01:01,5.0,4.8
AMFRARMB01M04M,09-Feb-2011,10:01:01,09-Feb-2011,18:01:01,5.0,4.8
AMFRARMB01M04M,11-Feb-2011,04:40:14,11-Feb-2011,12:40:14,5.0,4.8
AMFRARMB01M04M,11-Feb-2011,04:46:25,11-Feb-2011,12:46:25,5.0,4.8
AMFRARMB01M04M,11-Feb-2011,04:47:50,11-Feb-2011,12:47:50,5.0,4.8
AMFRARMB01M04M,11-Feb-2011,04:58:14,11-Feb-2011,12:58:14,5.0,4.8
AMFRARMB01M04M,11-Feb-2011,04:59:51,11-Feb-2011,12:59:51,5.0,4.8
AMFRARMB01M04M,11-Feb-2011,05:58:26,11-Feb-2011,13:58:26,5.0,4.8
AMFRARMB01M04M,14-Feb-2011,09:54:36,14-Feb-2011,17:54:36,5.0,4.7
AMFRARMB01M04M,14-Feb-2011,09:54:38,14-Feb-2011,17:54:38,4.9,4.7
AMFRARMB01M04M,15-Feb-2011,14:53:13,15-Feb-2011,22:53:13,4.9,4.7
AMFRARMB01M04M,16-Feb-2011,00:53:34,16-Feb-2011,08:53:34,4.9,4.7
AMFRARMB01M04M,16-Feb-2011,02:12:12,16-Feb-2011,10:12:12,4.9,4.7
AMFRARMB01M04M,16-Feb-2011,09:05:55,16-Feb-2011,17:05:55,4.9,4.7
AMFRARMB01M04M,17-Feb-2011,00:57:22,17-Feb-2011,08:57:22,4.9,4.71
AMFRARMB01M04M,17-Feb-2011,00:57:23,17-Feb-2011,08:57:23,4.91,4.71
AMFRARMB01M04M,17-Feb-2011,00:57:25,17-Feb-2011,08:57:25,4.91,4.7
AMFRARMB01M04M,17-Feb-2011,00:57:26,17-Feb-2011,08:57:26,4.9,4.7
AMFRARMB01M04M,17-Feb-2011,18:00:24,18-Feb-2011,02:00:24,4.9,4.7
AMFRARMB01M04M,17-Feb-2011,18:00:34,18-Feb-2011,02:00:34,4.9,4.7
AMFRARMB01M04M,21-Feb-2011,06:41:20,21-Feb-2011,14:41:20,4.9,4.7
AMFRARMB01M04M,21-Feb-2011,09:19:07,21-Feb-2011,17:19:07,4.9,4.9
AMFRARMB01M04M,21-Feb-2011,09:19:19,21-Feb-2011,17:19:19,5.0,4.9
AMFRARMB01M04M,21-Feb-2011,09:19:20,21-Feb-2011,17:19:20,5.0,4.95
AMFRARMB01M04M,21-Feb-2011,09:19:22,21-Feb-2011,17:19:22,5.15,4.95
AMFRARMB01M04M,23-Feb-2011,23:36:18,24-Feb-2011,07:36:18,5.15,4.95
AMFRARMB01M04M,24-Feb-2011,03:30:39,24-Feb-2011,11:30:39,5.15,4.65
AMFRARMB01M04M,24-Feb-2011,03:30:44,24-Feb-2011,11:30:44,4.85,4.65
AMFRARMB01M04M,24-Feb-2011,09:19:10,24-Feb-2011,17:19:10,4.85,4.7
AMFRARMB01M04M,24-Feb-2011,09:19:11,24-Feb-2011,17:19:11,4.9,4.7
AMFRARMB01M04M,24-Feb-2011,18:00:28,25-Feb-2011,02:00:28,4.9,4.7
AMFRARMB01M04M,25-Feb-2011,09:55:09,25-Feb-2011,17:55:09,4.9,4.7
AMFRARMB01M04M,01-Mar-2011,08:53:36,01-Mar-2011,16:53:36,4.9,4.71
AMFRARMB01M04M,01-Mar-2011,08:53:38,01-Mar-2011,16:53:38,4.91,4.71
AMFRARMB01M04M,01-Mar-2011,08:53:39,01-Mar-2011,16:53:39,4.91,4.7
AMFRARMB01M04M,01-Mar-2011,08:53:40,01-Mar-2011,16:53:40,4.9,4.7
AMFRARMB01M04M,01-Mar-2011,09:36:06,01-Mar-2011,17:36:06,4.9,4.7
AMFRARMB01M04M,02-Mar-2011,09:52:05,02-Mar-2011,17:52:05,4.9,4.7
AMFRARMB01M04M,03-Mar-2011,06:12:25,03-Mar-2011,14:12:25,4.9,4.7
AMFRARMB01M04M,03-Mar-2011,08:48:52,03-Mar-2011,16:48:52,4.9,4.7
AMFRARMB01M04M,03-Mar-2011,18:00:43,04-Mar-2011,02:00:43,4.9,4.7
AMFRARMB01M04M,07-Mar-2011,00:55:25,07-Mar-2011,08:55:25,4.9,4.7
AMFRARMB01M04M,07-Mar-2011,07:25:46,07-Mar-2011,15:25:46,4.9,4.6
AMFRARMB01M04M,07-Mar-2011,07:25:48,07-Mar-2011,15:25:48,4.8,4.6
AMFRARMB01M04M,08-Mar-2011,08:17:23,08-Mar-2011,16:17:23,4.8,4.61
AMFRARMB01M04M,08-Mar-2011,08:17:24,08-Mar-2011,16:17:24,4.81,4.61
AMFRARMB01M04M,08-Mar-2011,08:17:25,08-Mar-2011,16:17:25,4.81,4.6
AMFRARMB01M04M,08-Mar-2011,08:17:26,08-Mar-2011,16:17:26,4.8,4.6
AMFRARMB01M04M,09-Mar-2011,09:12:19,09-Mar-2011,17:12:19,4.8,4.47
AMFRARMB01M04M,09-Mar-2011,09:12:22,09-Mar-2011,17:12:22,4.67,4.47
AMFRARMB01M04M,10-Mar-2011,08:16:33,10-Mar-2011,16:16:33,4.67,4.48
AMFRARMB01M04M,10-Mar-2011,08:16:34,10-Mar-2011,16:16:34,4.68,4.48
AMFRARMB01M04M,10-Mar-2011,08:16:35,10-Mar-2011,16:16:35,4.68,4.47
AMFRARMB01M04M,10-Mar-2011,08:16:36,10-Mar-2011,16:16:36,4.67,4.47
AMFRARMB01M04M,11-Mar-2011,03:54:58,11-Mar-2011,11:54:58,4.67,4.47
AMFRARMB01M04M,11-Mar-2011,08:17:20,11-Mar-2011,16:17:20,4.67,4.46
AMFRARMB01M04M,11-Mar-2011,08:17:22,11-Mar-2011,16:17:22,4.66,4.46
AMFRARMB01M04M,11-Mar-2011,08:17:23,11-Mar-2011,16:17:23,4.66,4.47
AMFRARMB01M04M,11-Mar-2011,08:17:24,11-Mar-2011,16:17:24,4.67,4.47
AMFRARMB01M04M,14-Mar-2011,07:51:57,14-Mar-2011,15:51:57,4.67,4.47
AMFRARMB01M04M,15-Mar-2011,07:22:31,15-Mar-2011,15:22:31,4.67,4.3
AMFRARMB01M04M,15-Mar-2011,07:22:33,15-Mar-2011,15:22:33,4.5,4.3
AMFRARMB01M04M,16-Mar-2011,08:58:12,16-Mar-2011,16:58:12,4.5,4.31
AMFRARMB01M04M,16-Mar-2011,08:58:14,16-Mar-2011,16:58:14,4.51,4.31
AMFRARMB01M04M,16-Mar-2011,08:58:15,16-Mar-2011,16:58:15,4.51,4.3
AMFRARMB01M04M,16-Mar-2011,08:58:16,16-Mar-2011,16:58:16,4.5,4.3
AMFRARMB01M04M,17-Mar-2011,08:17:54,17-Mar-2011,16:17:54,4.5,4.31
AMFRARMB01M04M,17-Mar-2011,08:17:55,17-Mar-2011,16:17:55,4.51,4.31
AMFRARMB01M04M,17-Mar-2011,08:17:56,17-Mar-2011,16:17:56,4.51,4.3
AMFRARMB01M04M,17-Mar-2011,08:17:57,17-Mar-2011,16:17:57,4.5,4.3
AMFRARMB01M04M,17-Mar-2011,18:00:49,18-Mar-2011,02:00:49,4.5,4.3
AMFRARMB01M04M,17-Mar-2011,23:57:36,18-Mar-2011,07:57:36,4.5,4.3
AMFRARMB01M04M,21-Mar-2011,08:16:35,21-Mar-2011,16:16:35,4.5,4.31
AMFRARMB01M04M,21-Mar-2011,08:16:37,21-Mar-2011,16:16:37,4.51,4.31
AMFRARMB01M04M,21-Mar-2011,08:16:39,21-Mar-2011,16:16:39,4.51,4.3
AMFRARMB01M04M,21-Mar-2011,08:16:40,21-Mar-2011,16:16:40,4.5,4.3
AMFRARMB01M04M,22-Mar-2011,08:17:18,22-Mar-2011,16:17:18,4.5,4.31
AMFRARMB01M04M,22-Mar-2011,08:17:20,22-Mar-2011,16:17:20,4.51,4.31
AMFRARMB01M04M,22-Mar-2011,08:17:21,22-Mar-2011,16:17:21,4.51,4.3
AMFRARMB01M04M,22-Mar-2011,08:17:22,22-Mar-2011,16:17:22,4.5,4.3
AMFRARMB01M04M,23-Mar-2011,08:18:09,23-Mar-2011,16:18:09,4.5,4.31
AMFRARMB01M04M,23-Mar-2011,08:18:10,23-Mar-2011,16:18:10,4.51,4.31
AMFRARMB01M04M,23-Mar-2011,08:18:12,23-Mar-2011,16:18:12,4.51,4.3
AMFRARMB01M04M,23-Mar-2011,08:18:14,23-Mar-2011,16:18:14,4.5,4.3
AMFRARMB01M04M,23-Mar-2011,09:32:19,23-Mar-2011,17:32:19,4.5,4.45
AMFRARMB01M04M,23-Mar-2011,09:32:21,23-Mar-2011,17:32:21,4.65,4.45
AMFRARMB01M04M,24-Mar-2011,05:31:17,24-Mar-2011,13:31:17,4.65,4.45
AMFRARMB01M04M,24-Mar-2011,07:13:07,24-Mar-2011,15:13:07,4.65,4.45
AMFRARMB01M04M,24-Mar-2011,09:10:58,24-Mar-2011,17:10:58,4.65,4.44
AMFRARMB01M04M,24-Mar-2011,09:11:00,24-Mar-2011,17:11:00,4.64,4.44
AMFRARMB01M04M,24-Mar-2011,09:11:01,24-Mar-2011,17:11:01,4.64,4.45
AMFRARMB01M04M,24-Mar-2011,09:11:02,24-Mar-2011,17:11:02,4.65,4.45
AMFRARMB01M04M,25-Mar-2011,08:15:11,25-Mar-2011,16:15:11,4.65,4.44
AMFRARMB01M04M,25-Mar-2011,08:15:12,25-Mar-2011,16:15:12,4.64,4.44
AMFRARMB01M04M,25-Mar-2011,08:15:13,25-Mar-2011,16:15:13,4.64,4.45
AMFRARMB01M04M,25-Mar-2011,08:15:15,25-Mar-2011,16:15:15,4.65,4.45
AMFRARMB01M04M,25-Mar-2011,09:05:41,25-Mar-2011,17:05:41,4.65,4.45
AMFRARMB01M04M,29-Mar-2011,01:19:40,29-Mar-2011,09:19:40,4.65,4.45
AMFRARMB01M04M,29-Mar-2011,01:22:30,29-Mar-2011,09:22:30,4.65,4.45
AMFRARMB01M04M,30-Mar-2011,08:12:34,30-Mar-2011,16:12:34,4.65,4.44
AMFRARMB01M04M,30-Mar-2011,08:12:34,30-Mar-2011,16:12:34,4.65,4.44
AMFRARMB01M04M,30-Mar-2011,08:12:35,30-Mar-2011,16:12:35,4.64,4.44
AMFRARMB01M04M,30-Mar-2011,08:12:35,30-Mar-2011,16:12:35,4.64,4.44
AMFRARMB01M04M,30-Mar-2011,08:12:36,30-Mar-2011,16:12:36,4.64,4.45
AMFRARMB01M04M,30-Mar-2011,08:12:36,30-Mar-2011,16:12:36,4.64,4.45
AMFRARMB01M04M,30-Mar-2011,08:12:37,30-Mar-2011,16:12:37,4.65,4.45
AMFRARMB01M04M,30-Mar-2011,08:12:38,30-Mar-2011,16:12:38,4.65,4.45
AMFRARMB01M04M,30-Mar-2011,08:28:24,30-Mar-2011,16:28:24,4.65,4.45
AMFRARMB01M04M,31-Mar-2011,05:48:23,31-Mar-2011,13:48:23,4.65,4.45
AMFRARMB01M04M,31-Mar-2011,08:16:39,31-Mar-2011,16:16:39,4.65,4.44
AMFRARMB01M04M,31-Mar-2011,08:16:39,31-Mar-2011,16:16:39,4.65,4.44
AMFRARMB01M04M,31-Mar-2011,08:16:40,31-Mar-2011,16:16:40,4.64,4.44
AMFRARMB01M04M,31-Mar-2011,08:16:40,31-Mar-2011,16:16:40,4.64,4.44
AMFRARMB01M04M,31-Mar-2011,08:16:42,31-Mar-2011,16:16:42,4.64,4.45
AMFRARMB01M04M,31-Mar-2011,08:16:42,31-Mar-2011,16:16:42,4.64,4.45
AMFRARMB01M04M,31-Mar-2011,08:16:43,31-Mar-2011,16:16:43,4.65,4.45
AMFRARMB01M04M,31-Mar-2011,08:16:43,31-Mar-2011,16:16:43,4.65,4.45
AMFRARMB01M04M,31-Mar-2011,18:00:37,01-Apr-2011,02:00:37,4.65,4.45
AMFRARMB01M04M,01-Apr-2011,01:34:25,01-Apr-2011,09:34:25,4.65,4.45
AMFRARMB01M04M,01-Apr-2011,01:52:05,01-Apr-2011,09:52:05,4.65,4.45
AMFRARMB01M04M,01-Apr-2011,01:57:21,01-Apr-2011,09:57:21,4.65,4.45
AMFRARMB01M04M,01-Apr-2011,02:16:29,01-Apr-2011,10:16:29,4.65,4.45
AMFRARMB01M04M,01-Apr-2011,08:15:25,01-Apr-2011,16:15:25,4.65,4.46
AMFRARMB01M04M,01-Apr-2011,08:15:26,01-Apr-2011,16:15:26,4.66,4.46
AMFRARMB01M04M,01-Apr-2011,08:15:27,01-Apr-2011,16:15:27,4.66,4.45
AMFRARMB01M04M,01-Apr-2011,08:15:28,01-Apr-2011,16:15:28,4.65,4.45
AMFRARMB01M04M,04-Apr-2011,09:03:58,04-Apr-2011,17:03:58,4.65,4.45
AMFRARMB01M04M,05-Apr-2011,07:01:30,05-Apr-2011,15:01:30,4.65,4.45
AMFRARMB01M04M,06-Apr-2011,08:37:42,06-Apr-2011,16:37:42,4.65,4.45
AMFRARMB01M04M,06-Apr-2011,08:37:44,06-Apr-2011,16:37:44,4.64,4.45
AMFRARMB01M04M,06-Apr-2011,08:37:45,06-Apr-2011,16:37:45,4.64,4.44
AMFRARMB01M04M,06-Apr-2011,08:37:47,06-Apr-2011,16:37:47,4.65,4.44
AMFRARMB01M04M,06-Apr-2011,08:37:49,06-Apr-2011,16:37:49,4.65,4.45
